VentaID,ClienteID,Fecha de venta,Total de venta,Método de pago,Estado de entrega
6341,665,2023-12-09,494.12,Tarjeta de crédito,Entregado
6342,323,2023-08-04,469.77,Tarjeta de crédito,Pendiente
6343,364,2024-09-26,243.24,Tarjeta de crédito,Entregado
6344,950,2024-04-13,111.84,Tarjeta de crédito,Pendiente
6345,679,2023-02-05,402.54,Efectivo,Pendiente
6346,611,2023-04-08,169.41,Transferencia,Cancelado
6347,478,2022-12-15,289.44,Tarjeta de crédito,Cancelado
6348,627,2023-09-22,356.48,Tarjeta de crédito,Cancelado
6349,588,2024-10-05,314.52,Transferencia,Pendiente
6350,578,2024-08-23,423.67,Transferencia,Entregado
6351,383,2023-08-06,235.48,Efectivo,Cancelado
6352,375,2023-04-24,223.81,Efectivo,Entregado
6353,625,2022-12-23,68.11,Tarjeta de crédito,Pendiente
6354,747,2024-06-24,78.46,Tarjeta de crédito,Cancelado
6355,237,2023-10-31,324.75,Transferencia,Pendiente
6356,337,2023-01-06,356.52,Transferencia,Pendiente
6357,577,2023-02-07,304.24,Efectivo,Entregado
6358,240,2023-05-28,439.41,Tarjeta de crédito,Entregado
6359,573,2023-01-19,217.33,Transferencia,Entregado
6360,503,2024-03-17,72.88,Efectivo,Entregado
6361,213,2023-04-13,460.64,Tarjeta de crédito,Cancelado
6362,890,2023-10-04,321.59,Tarjeta de crédito,Pendiente
6363,317,2024-09-25,430.18,Transferencia,Cancelado
6364,597,2023-09-14,403.46,Efectivo,Pendiente
6365,542,2023-08-24,247.62,Tarjeta de crédito,Pendiente
6366,729,2024-04-10,84.54,Efectivo,Entregado
6367,663,2023-10-29,222.58,Transferencia,Pendiente
6368,571,2023-11-03,149.26,Transferencia,Cancelado
6369,72,2022-11-27,460.38,Tarjeta de crédito,Pendiente
6370,134,2024-07-14,39.44,Efectivo,Pendiente
6371,254,2023-04-05,357.53,Transferencia,Pendiente
6372,235,2023-04-12,87.24,Efectivo,Pendiente
6373,775,2024-07-17,98.92,Efectivo,Entregado
6374,661,2024-07-08,75.79,Efectivo,Entregado
6375,937,2024-01-25,153.86,Tarjeta de crédito,Pendiente
6376,506,2022-12-17,297.56,Tarjeta de crédito,Pendiente
6377,986,2024-09-06,262.9,Efectivo,Pendiente
6378,761,2023-04-12,419.63,Efectivo,Pendiente
6379,876,2023-02-27,325.29,Tarjeta de crédito,Pendiente
6380,500,2024-02-13,103.19,Efectivo,Entregado
6381,767,2023-05-06,211.78,Transferencia,Pendiente
6382,414,2024-06-28,173.68,Transferencia,Cancelado
6383,528,2023-08-02,331.61,Transferencia,Cancelado
6384,136,2024-03-26,155.16,Tarjeta de crédito,Entregado
6385,426,2024-02-26,119.35,Tarjeta de crédito,Cancelado
6386,174,2024-06-25,443.86,Tarjeta de crédito,Cancelado
6387,698,2022-10-15,291.06,Transferencia,Cancelado
6388,348,2024-04-03,487.24,Efectivo,Cancelado
6389,681,2023-08-26,258.6,Tarjeta de crédito,Pendiente
6390,933,2023-01-11,361.87,Transferencia,Cancelado
6391,645,2023-09-20,436.99,Transferencia,Cancelado
6392,554,2024-09-13,337.9,Efectivo,Entregado
6393,661,2022-11-30,371.39,Efectivo,Entregado
6394,376,2023-01-17,326.44,Efectivo,Entregado
6395,149,2023-09-14,55.0,Transferencia,Pendiente
6396,639,2024-01-08,491.05,Tarjeta de crédito,Pendiente
6397,59,2023-02-25,453.96,Tarjeta de crédito,Pendiente
6398,602,2023-08-20,493.79,Tarjeta de crédito,Cancelado
6399,153,2022-11-20,46.45,Efectivo,Pendiente
6400,568,2024-05-10,329.21,Efectivo,Pendiente
6401,585,2023-05-08,254.81,Tarjeta de crédito,Pendiente
6402,550,2023-11-15,314.71,Efectivo,Entregado
6403,458,2023-02-14,326.39,Efectivo,Cancelado
6404,881,2023-02-27,143.1,Efectivo,Cancelado
6405,418,2024-01-30,404.85,Tarjeta de crédito,Entregado
6406,409,2023-09-16,239.07,Efectivo,Cancelado
6407,447,2023-03-11,142.41,Transferencia,Entregado
6408,515,2024-08-28,184.25,Transferencia,Pendiente
6409,849,2023-11-04,311.65,Transferencia,Entregado
6410,817,2023-03-26,130.82,Transferencia,Cancelado
6411,32,2023-06-01,61.05,Efectivo,Entregado
6412,585,2023-06-11,409.45,Efectivo,Cancelado
6413,645,2023-04-05,250.3,Efectivo,Pendiente
6414,423,2023-03-27,354.62,Transferencia,Entregado
6415,390,2023-07-04,374.9,Efectivo,Pendiente
6416,371,2023-03-24,259.25,Transferencia,Entregado
6417,950,2023-03-21,223.43,Efectivo,Entregado
6418,241,2023-01-26,463.26,Tarjeta de crédito,Cancelado
6419,715,2023-11-25,421.41,Tarjeta de crédito,Pendiente
6420,35,2023-10-27,209.5,Tarjeta de crédito,Pendiente
6421,416,2023-11-13,68.53,Tarjeta de crédito,Entregado
6422,725,2023-09-11,153.7,Transferencia,Pendiente
6423,852,2022-12-23,66.8,Tarjeta de crédito,Pendiente
6424,752,2023-01-22,141.34,Efectivo,Pendiente
6425,184,2023-10-28,393.58,Transferencia,Entregado
6426,216,2023-10-16,454.37,Tarjeta de crédito,Pendiente
6427,651,2023-10-02,230.18,Tarjeta de crédito,Pendiente
6428,960,2023-03-16,280.27,Tarjeta de crédito,Cancelado
6429,360,2023-11-02,223.96,Tarjeta de crédito,Entregado
6430,633,2024-09-14,339.01,Tarjeta de crédito,Pendiente
6431,87,2023-12-14,260.25,Efectivo,Pendiente
6432,796,2023-02-21,434.03,Transferencia,Entregado
6433,16,2024-05-14,490.47,Tarjeta de crédito,Cancelado
6434,678,2023-04-28,423.69,Tarjeta de crédito,Cancelado
6435,197,2023-01-22,456.13,Tarjeta de crédito,Entregado
6436,529,2023-01-29,448.99,Tarjeta de crédito,Entregado
6437,543,2024-10-03,311.83,Tarjeta de crédito,Pendiente
6438,975,2023-12-27,296.47,Transferencia,Pendiente
6439,77,2024-02-10,84.66,Tarjeta de crédito,Pendiente
6440,136,2024-06-07,332.56,Tarjeta de crédito,Pendiente
6441,227,2022-11-18,28.95,Efectivo,Entregado
6442,585,2024-05-07,377.76,Tarjeta de crédito,Pendiente
6443,831,2022-10-17,257.96,Transferencia,Cancelado
6444,109,2023-05-05,84.12,Tarjeta de crédito,Entregado
6445,302,2023-04-27,404.88,Tarjeta de crédito,Entregado
6446,786,2022-11-06,24.52,Transferencia,Cancelado
6447,777,2024-08-07,308.04,Tarjeta de crédito,Pendiente
6448,437,2023-02-14,85.54,Tarjeta de crédito,Cancelado
6449,100,2024-07-31,252.86,Transferencia,Pendiente
6450,582,2024-02-19,51.8,Efectivo,Entregado
6451,340,2023-04-22,343.97,Transferencia,Entregado
6452,626,2024-09-28,383.26,Transferencia,Pendiente
6453,161,2023-05-13,361.32,Transferencia,Pendiente
6454,972,2023-09-02,339.35,Tarjeta de crédito,Cancelado
6455,152,2024-03-03,116.64,Efectivo,Entregado
6456,707,2023-09-06,211.66,Tarjeta de crédito,Entregado
6457,973,2023-05-16,263.91,Efectivo,Pendiente
6458,481,2023-07-02,238.23,Efectivo,Pendiente
6459,664,2024-06-11,320.8,Tarjeta de crédito,Entregado
6460,69,2023-04-24,246.27,Transferencia,Pendiente
6461,833,2023-08-21,337.67,Efectivo,Pendiente
6462,941,2023-05-24,174.45,Efectivo,Cancelado
6463,727,2023-04-15,482.1,Transferencia,Entregado
6464,60,2024-01-28,448.9,Tarjeta de crédito,Cancelado
6465,332,2023-07-10,230.24,Tarjeta de crédito,Cancelado
6466,278,2023-11-23,265.1,Tarjeta de crédito,Cancelado
6467,40,2023-07-17,495.06,Tarjeta de crédito,Pendiente
6468,272,2023-06-02,127.95,Tarjeta de crédito,Cancelado
6469,157,2023-04-13,440.84,Transferencia,Cancelado
6470,682,2024-01-02,283.11,Efectivo,Entregado
6471,82,2024-07-25,239.64,Transferencia,Entregado
6472,334,2024-06-28,308.1,Transferencia,Cancelado
6473,424,2024-08-23,158.34,Transferencia,Cancelado
6474,904,2023-06-30,60.88,Efectivo,Pendiente
6475,290,2023-08-02,29.04,Efectivo,Entregado
6476,548,2023-12-09,156.74,Efectivo,Pendiente
6477,777,2023-09-18,241.29,Transferencia,Pendiente
6478,469,2023-07-20,64.75,Efectivo,Cancelado
6479,426,2022-10-28,459.29,Transferencia,Cancelado
6480,212,2023-01-19,245.76,Transferencia,Pendiente
6481,496,2024-02-29,186.75,Efectivo,Cancelado
6482,837,2023-03-10,471.81,Efectivo,Cancelado
6483,126,2023-12-31,100.34,Efectivo,Pendiente
6484,448,2024-02-06,363.85,Tarjeta de crédito,Entregado
6485,823,2023-09-27,195.12,Transferencia,Pendiente
6486,404,2023-08-22,419.03,Efectivo,Pendiente
6487,30,2024-06-24,327.78,Transferencia,Pendiente
6488,289,2023-05-30,56.35,Transferencia,Cancelado
6489,821,2024-07-27,117.27,Tarjeta de crédito,Entregado
6490,488,2024-02-28,104.01,Tarjeta de crédito,Entregado
6491,990,2024-06-09,421.81,Efectivo,Pendiente
6492,574,2023-04-10,499.46,Efectivo,Pendiente
6493,417,2023-11-04,299.27,Tarjeta de crédito,Entregado
6494,587,2023-02-12,158.93,Efectivo,Cancelado
6495,371,2023-03-16,464.55,Efectivo,Entregado
6496,853,2023-07-31,432.2,Efectivo,Entregado
6497,515,2022-12-13,206.93,Efectivo,Entregado
6498,355,2023-10-26,227.68,Efectivo,Entregado
6499,816,2022-11-14,382.42,Tarjeta de crédito,Pendiente
6500,212,2023-02-08,207.03,Efectivo,Entregado
6501,868,2024-01-05,28.05,Transferencia,Entregado
6502,643,2023-08-02,174.89,Tarjeta de crédito,Pendiente
6503,50,2024-10-04,190.31,Transferencia,Cancelado
6504,355,2024-10-12,442.73,Efectivo,Pendiente
6505,775,2023-05-06,381.4,Tarjeta de crédito,Entregado
6506,748,2024-02-20,312.57,Efectivo,Entregado
6507,397,2024-01-19,418.11,Efectivo,Cancelado
6508,613,2023-09-27,215.94,Transferencia,Entregado
6509,953,2023-01-14,368.86,Transferencia,Cancelado
6510,9,2024-06-20,380.63,Transferencia,Cancelado
6511,599,2023-12-19,363.76,Efectivo,Entregado
6512,198,2024-06-13,442.41,Tarjeta de crédito,Cancelado
6513,95,2023-08-12,282.37,Tarjeta de crédito,Cancelado
6514,961,2023-09-03,393.64,Transferencia,Cancelado
6515,238,2022-10-17,63.93,Transferencia,Entregado
6516,14,2024-03-20,252.01,Efectivo,Entregado
6517,317,2023-11-04,267.65,Transferencia,Pendiente
6518,8,2024-02-25,302.21,Tarjeta de crédito,Entregado
6519,289,2023-07-25,212.42,Efectivo,Cancelado
6520,274,2023-11-25,163.49,Efectivo,Cancelado
6521,675,2022-11-09,144.31,Transferencia,Entregado
6522,282,2023-03-21,495.89,Tarjeta de crédito,Cancelado
6523,458,2023-02-17,344.53,Transferencia,Cancelado
6524,416,2023-09-15,27.18,Tarjeta de crédito,Pendiente
6525,92,2023-02-12,477.59,Efectivo,Pendiente
6526,588,2023-06-01,496.49,Efectivo,Pendiente
6527,117,2023-10-12,440.32,Tarjeta de crédito,Entregado
6528,753,2023-04-15,125.0,Efectivo,Entregado
6529,811,2023-12-25,264.46,Transferencia,Pendiente
6530,818,2023-11-17,107.63,Tarjeta de crédito,Pendiente
6531,325,2023-07-16,401.66,Tarjeta de crédito,Pendiente
6532,999,2022-11-26,472.92,Efectivo,Entregado
6533,578,2023-09-16,221.74,Tarjeta de crédito,Cancelado
6534,858,2023-10-18,91.52,Tarjeta de crédito,Cancelado
6535,928,2024-02-26,462.52,Transferencia,Cancelado
6536,213,2023-07-29,31.09,Transferencia,Entregado
6537,430,2022-12-19,457.84,Tarjeta de crédito,Pendiente
6538,544,2023-11-15,132.66,Tarjeta de crédito,Entregado
6539,274,2023-02-10,26.42,Transferencia,Entregado
6540,666,2024-06-12,476.09,Tarjeta de crédito,Entregado
6541,557,2022-11-19,443.24,Transferencia,Entregado
6542,979,2022-12-25,401.33,Efectivo,Entregado
6543,839,2023-03-03,227.8,Transferencia,Entregado
6544,795,2023-04-20,437.28,Efectivo,Entregado
6545,691,2023-05-12,232.29,Tarjeta de crédito,Pendiente
6546,80,2023-05-04,471.76,Tarjeta de crédito,Cancelado
6547,990,2023-08-25,130.35,Tarjeta de crédito,Cancelado
6548,205,2024-07-19,284.81,Transferencia,Pendiente
6549,220,2023-04-26,359.79,Transferencia,Entregado
6550,991,2023-10-19,136.97,Transferencia,Entregado
6551,129,2023-05-11,454.92,Tarjeta de crédito,Pendiente
6552,195,2023-05-26,328.92,Transferencia,Entregado
6553,230,2023-03-11,446.78,Transferencia,Cancelado
6554,646,2023-12-15,154.83,Transferencia,Pendiente
6555,523,2024-08-25,365.49,Tarjeta de crédito,Pendiente
6556,972,2023-05-08,34.59,Transferencia,Entregado
6557,211,2023-08-11,96.11,Efectivo,Pendiente
6558,423,2023-09-04,390.47,Efectivo,Pendiente
6559,335,2023-03-11,94.74,Transferencia,Pendiente
6560,320,2024-01-13,231.06,Efectivo,Entregado
6561,946,2023-04-17,434.57,Transferencia,Cancelado
6562,774,2024-03-10,300.88,Efectivo,Entregado
6563,769,2023-12-29,367.42,Tarjeta de crédito,Cancelado
6564,124,2024-07-04,225.43,Tarjeta de crédito,Entregado
6565,512,2022-11-17,184.66,Tarjeta de crédito,Pendiente
6566,172,2022-12-05,235.5,Transferencia,Pendiente
6567,647,2023-11-04,295.54,Tarjeta de crédito,Pendiente
6568,179,2023-10-27,435.63,Transferencia,Cancelado
6569,540,2024-04-21,132.82,Tarjeta de crédito,Entregado
6570,499,2023-07-27,489.21,Transferencia,Entregado
6571,877,2023-08-08,27.87,Transferencia,Cancelado
6572,606,2023-11-19,345.86,Tarjeta de crédito,Cancelado
6573,206,2023-07-07,180.2,Efectivo,Entregado
6574,184,2023-01-20,417.69,Efectivo,Cancelado
6575,539,2024-04-21,179.07,Transferencia,Pendiente
6576,986,2024-01-28,51.42,Tarjeta de crédito,Cancelado
6577,952,2023-04-21,28.43,Transferencia,Cancelado
6578,868,2022-11-15,247.34,Efectivo,Entregado
6579,973,2024-08-20,289.4,Tarjeta de crédito,Cancelado
6580,696,2024-08-28,355.72,Transferencia,Cancelado
6581,282,2023-12-04,39.5,Transferencia,Entregado
6582,955,2023-07-05,170.53,Tarjeta de crédito,Entregado
6583,189,2023-09-17,443.33,Tarjeta de crédito,Entregado
6584,192,2024-05-03,395.35,Tarjeta de crédito,Pendiente
6585,221,2023-06-22,219.02,Efectivo,Pendiente
6586,879,2022-10-15,241.13,Transferencia,Pendiente
6587,401,2023-02-13,187.79,Transferencia,Cancelado
6588,662,2023-11-23,499.46,Transferencia,Pendiente
6589,261,2024-06-18,78.86,Tarjeta de crédito,Entregado
6590,595,2023-11-07,154.1,Tarjeta de crédito,Entregado
6591,409,2023-06-04,191.56,Transferencia,Entregado
6592,882,2023-02-26,117.84,Transferencia,Pendiente
6593,23,2024-09-13,158.08,Efectivo,Pendiente
6594,786,2024-09-06,111.05,Tarjeta de crédito,Entregado
6595,203,2024-06-07,491.48,Transferencia,Entregado
6596,501,2023-09-24,356.35,Efectivo,Pendiente
6597,435,2024-01-24,281.48,Transferencia,Cancelado
6598,197,2023-10-21,151.76,Efectivo,Cancelado
6599,176,2023-03-11,318.44,Efectivo,Cancelado
6600,172,2024-08-15,499.34,Efectivo,Entregado
6601,604,2024-03-29,70.37,Efectivo,Entregado
6602,796,2023-06-17,131.14,Efectivo,Pendiente
6603,58,2023-04-19,330.68,Transferencia,Entregado
6604,395,2024-03-21,249.41,Tarjeta de crédito,Cancelado
6605,599,2023-10-25,30.64,Efectivo,Pendiente
6606,204,2024-05-02,339.38,Tarjeta de crédito,Pendiente
6607,780,2023-11-26,366.9,Transferencia,Cancelado
6608,716,2023-01-04,428.8,Transferencia,Pendiente
6609,311,2022-10-21,337.39,Transferencia,Pendiente
6610,589,2023-12-14,461.78,Efectivo,Pendiente
6611,490,2024-04-06,65.12,Efectivo,Cancelado
6612,65,2023-05-01,451.33,Efectivo,Cancelado
6613,383,2023-04-16,89.13,Transferencia,Cancelado
6614,371,2023-08-03,129.5,Transferencia,Cancelado
6615,367,2022-11-02,160.15,Tarjeta de crédito,Cancelado
6616,268,2023-09-09,150.66,Transferencia,Pendiente
6617,136,2023-01-26,161.65,Tarjeta de crédito,Entregado
6618,124,2023-04-27,236.48,Tarjeta de crédito,Cancelado
6619,752,2024-06-13,391.41,Tarjeta de crédito,Cancelado
6620,217,2022-12-06,46.31,Tarjeta de crédito,Pendiente
6621,895,2023-09-30,333.52,Transferencia,Entregado
6622,579,2023-11-02,250.4,Efectivo,Cancelado
6623,72,2022-12-10,307.22,Transferencia,Pendiente
6624,888,2023-11-16,82.24,Transferencia,Cancelado
6625,71,2023-08-04,323.73,Efectivo,Pendiente
6626,775,2024-07-14,333.83,Efectivo,Pendiente
6627,756,2024-07-06,405.94,Transferencia,Cancelado
6628,29,2024-09-14,357.0,Efectivo,Pendiente
6629,297,2024-09-15,116.85,Transferencia,Pendiente
6630,212,2023-03-01,331.77,Efectivo,Pendiente
6631,278,2023-01-21,310.52,Efectivo,Pendiente
6632,530,2024-09-06,193.02,Tarjeta de crédito,Pendiente
6633,998,2024-01-02,322.92,Tarjeta de crédito,Cancelado
6634,348,2024-09-15,52.93,Efectivo,Cancelado
6635,163,2023-09-20,477.56,Efectivo,Pendiente
6636,748,2023-02-27,272.33,Efectivo,Entregado
6637,601,2024-08-13,106.45,Efectivo,Pendiente
6638,506,2023-12-08,353.56,Efectivo,Cancelado
6639,342,2024-01-07,306.05,Transferencia,Cancelado
6640,934,2023-03-25,484.85,Efectivo,Pendiente
6641,870,2024-02-17,250.91,Tarjeta de crédito,Entregado
6642,906,2023-02-02,23.43,Transferencia,Cancelado
6643,821,2023-01-08,380.75,Transferencia,Cancelado
6644,315,2023-01-30,361.77,Transferencia,Pendiente
6645,192,2023-08-05,457.12,Transferencia,Cancelado
6646,738,2024-06-02,154.99,Tarjeta de crédito,Cancelado
6647,909,2024-02-21,297.96,Tarjeta de crédito,Cancelado
6648,370,2024-02-18,494.34,Tarjeta de crédito,Entregado
6649,34,2024-10-01,333.39,Transferencia,Cancelado
6650,52,2023-07-04,176.17,Transferencia,Pendiente
6651,576,2023-03-17,155.03,Efectivo,Cancelado
6652,259,2023-10-11,412.18,Transferencia,Pendiente
6653,758,2024-01-24,376.25,Transferencia,Entregado
6654,943,2023-04-25,138.96,Efectivo,Entregado
6655,457,2023-06-18,21.01,Tarjeta de crédito,Pendiente
6656,569,2024-08-24,133.51,Transferencia,Cancelado
6657,60,2023-06-24,71.61,Efectivo,Pendiente
6658,146,2023-07-06,178.86,Transferencia,Pendiente
6659,351,2024-04-20,111.45,Efectivo,Cancelado
6660,982,2024-02-05,143.89,Transferencia,Pendiente
6661,611,2024-05-10,306.88,Efectivo,Pendiente
6662,328,2022-12-21,182.0,Efectivo,Entregado
6663,957,2023-11-07,320.37,Efectivo,Entregado
6664,849,2022-10-15,86.32,Transferencia,Pendiente
6665,974,2023-09-29,413.12,Efectivo,Entregado
6666,752,2023-04-22,190.63,Tarjeta de crédito,Entregado
6667,954,2023-04-06,151.17,Tarjeta de crédito,Entregado
6668,892,2023-10-22,96.49,Transferencia,Pendiente
6669,100,2024-09-27,365.62,Transferencia,Entregado
6670,953,2023-02-13,348.25,Tarjeta de crédito,Pendiente
6671,461,2023-02-10,62.97,Transferencia,Entregado
6672,5,2024-04-06,256.07,Efectivo,Cancelado
6673,149,2023-09-07,450.68,Efectivo,Entregado
6674,187,2023-04-21,444.77,Efectivo,Cancelado
6675,892,2023-12-23,314.01,Efectivo,Pendiente
6676,390,2023-02-19,187.53,Tarjeta de crédito,Entregado
6677,494,2023-11-05,326.78,Tarjeta de crédito,Cancelado
6678,963,2023-03-17,327.25,Efectivo,Pendiente
6679,419,2024-03-29,353.42,Tarjeta de crédito,Cancelado
6680,78,2024-05-08,37.86,Transferencia,Cancelado
6681,555,2023-06-08,364.88,Transferencia,Pendiente
6682,899,2023-02-17,417.51,Transferencia,Cancelado
6683,3,2023-03-11,259.48,Tarjeta de crédito,Pendiente
6684,921,2023-10-03,276.83,Tarjeta de crédito,Cancelado
6685,384,2023-03-17,121.81,Tarjeta de crédito,Cancelado
6686,691,2024-02-12,223.55,Transferencia,Entregado
6687,490,2022-11-26,269.15,Transferencia,Entregado
6688,569,2024-08-23,212.23,Tarjeta de crédito,Pendiente
6689,260,2023-01-29,412.78,Transferencia,Cancelado
6690,756,2024-04-11,302.58,Efectivo,Cancelado
6691,152,2024-04-25,137.56,Tarjeta de crédito,Cancelado
6692,346,2023-05-29,365.44,Tarjeta de crédito,Cancelado
6693,125,2024-09-22,202.95,Transferencia,Pendiente
6694,112,2023-03-28,140.44,Tarjeta de crédito,Cancelado
6695,856,2023-03-09,33.79,Tarjeta de crédito,Pendiente
6696,907,2023-09-15,101.49,Efectivo,Entregado
6697,787,2024-09-26,351.22,Efectivo,Cancelado
6698,595,2023-03-26,310.26,Tarjeta de crédito,Cancelado
6699,627,2023-05-29,64.89,Efectivo,Pendiente
6700,861,2024-04-05,288.62,Tarjeta de crédito,Entregado
6701,176,2024-07-02,90.72,Tarjeta de crédito,Cancelado
6702,512,2022-12-03,196.86,Efectivo,Pendiente
6703,633,2023-02-01,364.33,Efectivo,Cancelado
6704,11,2022-12-29,424.59,Transferencia,Cancelado
6705,368,2023-08-13,443.0,Transferencia,Cancelado
6706,445,2023-01-17,299.06,Transferencia,Cancelado
6707,237,2023-09-29,287.4,Efectivo,Cancelado
6708,26,2024-04-12,51.89,Tarjeta de crédito,Cancelado
6709,436,2023-01-10,217.11,Efectivo,Entregado
6710,855,2024-03-07,399.97,Transferencia,Cancelado
6711,546,2023-02-22,48.45,Transferencia,Entregado
6712,526,2022-10-21,340.17,Transferencia,Pendiente
6713,800,2022-11-28,481.05,Efectivo,Pendiente
6714,854,2023-01-17,30.99,Transferencia,Pendiente
6715,337,2022-10-31,421.41,Tarjeta de crédito,Pendiente
6716,197,2024-03-25,83.3,Transferencia,Entregado
6717,468,2023-06-30,300.34,Efectivo,Pendiente
6718,814,2023-02-16,165.49,Efectivo,Entregado
6719,501,2023-10-12,44.48,Transferencia,Entregado
6720,319,2023-05-26,38.94,Efectivo,Cancelado
6721,821,2024-02-22,182.36,Efectivo,Pendiente
6722,419,2023-10-03,488.2,Efectivo,Cancelado
6723,879,2024-05-06,275.83,Tarjeta de crédito,Entregado
6724,813,2023-08-19,341.84,Efectivo,Pendiente
6725,971,2023-07-11,250.25,Tarjeta de crédito,Pendiente
6726,338,2023-04-26,127.53,Efectivo,Cancelado
6727,850,2023-08-16,216.79,Tarjeta de crédito,Pendiente
6728,52,2023-11-12,243.9,Transferencia,Cancelado
6729,811,2023-12-10,301.28,Transferencia,Entregado
6730,813,2022-12-24,286.54,Transferencia,Entregado
6731,237,2022-10-18,24.42,Efectivo,Pendiente
6732,773,2024-09-20,476.62,Efectivo,Cancelado
6733,379,2023-06-28,447.46,Efectivo,Pendiente
6734,37,2024-08-13,64.62,Transferencia,Entregado
6735,561,2024-05-24,93.92,Efectivo,Cancelado
6736,773,2024-05-24,199.41,Transferencia,Entregado
6737,566,2023-10-09,315.25,Efectivo,Pendiente
6738,442,2023-04-12,411.07,Transferencia,Entregado
6739,128,2024-03-16,420.76,Tarjeta de crédito,Entregado
6740,19,2024-06-26,429.75,Efectivo,Pendiente
6741,6,2024-07-11,192.44,Tarjeta de crédito,Pendiente
6742,673,2024-08-07,117.61,Efectivo,Pendiente
6743,414,2023-12-05,50.64,Tarjeta de crédito,Cancelado
6744,999,2024-06-18,41.1,Efectivo,Cancelado
6745,814,2024-08-31,202.01,Transferencia,Cancelado
6746,59,2023-03-29,328.12,Efectivo,Entregado
6747,577,2023-06-28,271.33,Tarjeta de crédito,Pendiente
6748,71,2024-06-11,289.16,Tarjeta de crédito,Entregado
6749,813,2023-04-10,271.02,Tarjeta de crédito,Pendiente
